,words,scores,casa_produttrice,category,decade
51,excuse,1.3739621887063993,disney,liveaction,2000
52,rock,1.3372303494952562,disney,liveaction,2000
53,shoes,1.3339239345877203,disney,liveaction,2000
54,ow,1.3298963785312972,disney,liveaction,2000
55,hours,1.323419399105793,disney,liveaction,2000
56,cool,1.3145466368301806,disney,liveaction,2000
57,person,1.2851082496066653,disney,liveaction,2000
58,fit,1.2831031904358867,disney,liveaction,2000
59,eye,1.2800531134096158,disney,liveaction,2000
60,phone,1.2658075473459036,disney,liveaction,2000
61,king,1.2383012446468475,disney,liveaction,2000
62,goin,1.2316099252346218,disney,liveaction,2000
63,kids,1.2168319327308512,disney,liveaction,2000
64,problems,1.1831582565070158,disney,liveaction,2000
65,team,1.17132347161407,disney,liveaction,2000
66,father,1.163476213844458,disney,liveaction,2000
67,honey,1.1538362541684994,disney,liveaction,2000
68,um,1.1217376353920758,disney,liveaction,2000
69,rest,1.1213080199095078,disney,liveaction,2000
70,relax,1.1138495075974515,disney,liveaction,2000
71,truth,1.1105157283245588,disney,liveaction,2000
72,stupid,1.101670324888944,disney,liveaction,2000
73,number,1.0899222221858826,disney,liveaction,2000
74,clothes,1.086150424341198,disney,liveaction,2000
75,evil,1.0760167476674882,disney,liveaction,2000
76,hmm,1.0660884658953074,disney,liveaction,2000
77,years,1.0519962812269412,disney,liveaction,2000
78,saw,1.0466629185612932,disney,liveaction,2000
79,kid,1.0138283216630048,disney,liveaction,2000
80,daddy,1.011745077266758,disney,liveaction,2000
81,miss,1.0052384499991196,disney,liveaction,2000
82,respect,1.000423124838279,disney,liveaction,2000
83,black,0.9971206205545609,disney,liveaction,2000
84,queen,0.9967035436418508,disney,liveaction,2000
85,wants,0.9956525019693914,disney,liveaction,2000
86,music,0.9858471909866116,disney,liveaction,2000
87,year,0.9747247918153223,disney,liveaction,2000
88,history,0.973973436331879,disney,liveaction,2000
89,summer,0.964643015116961,disney,liveaction,2000
90,ya,0.9634776116758276,disney,liveaction,2000
91,pain,0.9524235681957588,disney,liveaction,2000
92,wanna,0.9479436320108514,disney,liveaction,2000
93,dead,0.9418947725803852,disney,liveaction,2000
94,uhhuh,0.9344632085898332,disney,liveaction,2000
0,body,4.322101340873451,dreamworks,animation,2000
1,guys,4.30363537824997,dreamworks,animation,2000
2,running,3.8464065998356074,dreamworks,animation,2000
3,plan,3.792195058624135,dreamworks,animation,2000
4,guy,3.66266463986134,dreamworks,animation,2000
5,type,3.186110652313172,dreamworks,animation,2000
6,crazy,3.052549005917519,dreamworks,animation,2000
7,actually,2.947371235977274,dreamworks,animation,2000
8,voice,2.770275450739186,dreamworks,animation,2000
9,cool,2.660068800165979,dreamworks,animation,2000
10,problem,2.6310865324836383,dreamworks,animation,2000
11,ship,2.6201224623200483,dreamworks,animation,2000
12,food,2.5981068610817983,dreamworks,animation,2000
13,turning,2.552491091773992,dreamworks,animation,2000
14,low,2.5057384257857658,dreamworks,animation,2000
15,ladies,2.3124418627918337,dreamworks,animation,2000
16,thinking,2.2957528106647853,dreamworks,animation,2000
17,girl,2.271732010409579,dreamworks,animation,2000
18,team,2.1686012417612983,dreamworks,animation,2000
19,lay,2.1131897877047834,dreamworks,animation,2000
20,uh,2.1034418257066867,dreamworks,animation,2000
21,steal,2.0405888696852754,dreamworks,animation,2000
22,dad,2.009085187498511,dreamworks,animation,2000
23,gold,1.972670870031755,dreamworks,animation,2000
24,em,1.9615746548256725,dreamworks,animation,2000
25,lady,1.923380235394739,dreamworks,animation,2000
26,machine,1.881684280696258,dreamworks,animation,2000
27,lord,1.881143154667113,dreamworks,animation,2000
28,talking,1.8209996153720935,dreamworks,animation,2000
29,morning,1.7879596714719712,dreamworks,animation,2000
30,land,1.7614685081653576,dreamworks,animation,2000
31,exactly,1.7196396889901704,dreamworks,animation,2000
32,simple,1.7109673308938218,dreamworks,animation,2000
33,brilliant,1.7012861300780353,dreamworks,animation,2000
34,million,1.6920051651651673,dreamworks,animation,2000
35,god,1.6843228692588164,dreamworks,animation,2000
36,hero,1.6817488667243552,dreamworks,animation,2000
37,face,1.675334010572739,dreamworks,animation,2000
38,days,1.6662757533373382,dreamworks,animation,2000
39,gotta,1.6569180554432346,dreamworks,animation,2000
40,wanna,1.6543011567933044,dreamworks,animation,2000
41,handle,1.6269170239194155,dreamworks,animation,2000
42,gentlemen,1.5863727246342103,dreamworks,animation,2000
43,mom,1.5834908186793109,dreamworks,animation,2000
44,beautiful,1.5617665348261407,dreamworks,animation,2000
45,lives,1.5379015495821984,dreamworks,animation,2000
46,whoa,1.5348823971070846,dreamworks,animation,2000
47,fish,1.5318048373573858,dreamworks,animation,2000
48,rest,1.5250117983618126,dreamworks,animation,2000
49,couldn,1.5015131418867245,dreamworks,animation,2000
50,action,1.4850642222169137,dreamworks,animation,2000
51,king,1.4845065343775834,dreamworks,animation,2000
52,heck,1.4424687668813772,dreamworks,animation,2000
53,captain,1.4040542050787117,dreamworks,animation,2000
54,haven,1.4029228893188983,dreamworks,animation,2000
55,mr,1.3950404909393015,dreamworks,animation,2000
56,friend,1.3827097637495316,dreamworks,animation,2000
57,butt,1.359692146107767,dreamworks,animation,2000
58,nuts,1.3532557382738646,dreamworks,animation,2000
59,tail,1.3321199091158458,dreamworks,animation,2000
60,pardon,1.3214672489031982,dreamworks,animation,2000
61,escape,1.2966497773528038,dreamworks,animation,2000
62,ain,1.2962172252676651,dreamworks,animation,2000
63,ones,1.2822356246792808,dreamworks,animation,2000
64,far,1.2589975763651315,dreamworks,animation,2000
65,working,1.256110180930814,dreamworks,animation,2000
66,pack,1.2554021709663752,dreamworks,animation,2000
67,impossible,1.2392306698199251,dreamworks,animation,2000
68,trying,1.2358605600944617,dreamworks,animation,2000
69,shoot,1.223470472110096,dreamworks,animation,2000
70,room,1.213689745179909,dreamworks,animation,2000
71,cause,1.2083545573086645,dreamworks,animation,2000
72,papa,1.1996620714092328,dreamworks,animation,2000
73,baby,1.1873706624743627,dreamworks,animation,2000
74,taken,1.186432008486228,dreamworks,animation,2000
75,dance,1.176577401310654,dreamworks,animation,2000
76,pain,1.1709569694144175,dreamworks,animation,2000
77,dig,1.1655557703147272,dreamworks,animation,2000
78,kill,1.1487770303785725,dreamworks,animation,2000
79,ooh,1.1251729313361478,dreamworks,animation,2000
80,city,1.1151259299365273,dreamworks,animation,2000
81,cat,1.101913689205531,dreamworks,animation,2000
82,mistake,1.0887064224000136,dreamworks,animation,2000
83,dead,1.0717464069914502,dreamworks,animation,2000
84,kid,1.0632492606930668,dreamworks,animation,2000
85,point,1.046481638013531,dreamworks,animation,2000
86,relax,1.0424524110764724,dreamworks,animation,2000
87,car,1.0394454810160074,dreamworks,animation,2000
88,ya,1.0328333674485746,dreamworks,animation,2000
89,honey,1.0256213938840382,dreamworks,animation,2000
90,mama,1.0188355042098685,dreamworks,animation,2000
91,dog,1.0037978856746947,dreamworks,animation,2000
92,party,0.9936820478911828,dreamworks,animation,2000
93,queen,0.9917987597210038,dreamworks,animation,2000
94,stuff,0.9788994741572641,dreamworks,animation,2000
95,hmm,0.9770001793555096,dreamworks,animation,2000
96,la,0.974092541718782,dreamworks,animation,2000
97,box,0.9648364869125408,dreamworks,animation,2000
0,magic,5.229937313892792,ghibli,animation,2000
1,breakfast,4.021815200474955,ghibli,animation,2000
2,wind,3.619733138418237,ghibli,animation,2000
3,return,3.1560040303198407,ghibli,animation,2000
4,busy,3.152828751284192,ghibli,animation,2000
5,town,3.063293564643628,ghibli,animation,2000
6,master,2.9630142437685607,ghibli,animation,2000
7,dream,2.8572268105238368,ghibli,animation,2000
8,mad,2.722168497154052,ghibli,animation,2000
9,closed,2.677056837582928,ghibli,animation,2000
10,milk,2.6016464240348283,ghibli,animation,2000
11,evil,2.5760926513386178,ghibli,animation,2000
12,asleep,2.377057085012249,ghibli,animation,2000
13,moving,2.3056310155676663,ghibli,animation,2000
14,following,2.2169555996009382,ghibli,animation,2000
15,human,2.205630010365319,ghibli,animation,2000
16,rain,2.178901941450337,ghibli,animation,2000
17,uh,2.1431956806164685,ghibli,animation,2000
18,dear,2.1427377449165586,ghibli,animation,2000
19,outside,2.1294634589419066,ghibli,animation,2000
20,promise,2.1275425412113798,ghibli,animation,2000
21,keeps,2.108910424684092,ghibli,animation,2000
22,dad,2.079823274948221,ghibli,animation,2000
23,sleep,2.0439075370962003,ghibli,animation,2000
24,house,1.9216047212772835,ghibli,animation,2000
25,mother,1.901815542154193,ghibli,animation,2000
26,crying,1.8893698358634758,ghibli,animation,2000
27,walk,1.8670782979520808,ghibli,animation,2000
28,clothes,1.8518621216971496,ghibli,animation,2000
29,blood,1.7946787247924902,ghibli,animation,2000
30,door,1.7318455803138977,ghibli,animation,2000
31,brought,1.7302270877247896,ghibli,animation,2000
32,sir,1.7206362079934734,ghibli,animation,2000
33,mom,1.7105870493161397,ghibli,animation,2000
34,wonder,1.6663827503091897,ghibli,animation,2000
35,ma,1.603412665626208,ghibli,animation,2000
36,guys,1.597439507433831,ghibli,animation,2000
37,sky,1.5953046288767034,ghibli,animation,2000
38,girl,1.582032826634022,ghibli,animation,2000
39,weird,1.5777321536411406,ghibli,animation,2000
40,whoa,1.5741154367494088,ghibli,animation,2000
41,sea,1.537374765154911,ghibli,animation,2000
42,voice,1.5327701620776395,ghibli,animation,2000
43,captain,1.499928399248364,ghibli,animation,2000
44,closer,1.4675114598724792,ghibli,animation,2000
45,gave,1.4569669271830894,ghibli,animation,2000
46,mr,1.4323307108729584,ghibli,animation,2000
47,feels,1.4245384843381423,ghibli,animation,2000
48,child,1.3833807730648269,ghibli,animation,2000
49,tea,1.3783764062993271,ghibli,animation,2000
50,car,1.3755436358970918,ghibli,animation,2000
51,ago,1.3642786683723225,ghibli,animation,2000
52,hurry,1.3582812922418674,ghibli,animation,2000
53,wants,1.3425627544215193,ghibli,animation,2000
54,fit,1.3413409841964166,ghibli,animation,2000
55,eat,1.331226825247,ghibli,animation,2000
56,king,1.2591236727504405,ghibli,animation,2000
57,dog,1.2394518758679731,ghibli,animation,2000
58,hand,1.2150903254140673,ghibli,animation,2000
59,ahead,1.210073050883452,ghibli,animation,2000
60,land,1.201512844293802,ghibli,animation,2000
61,waiting,1.169669249881878,ghibli,animation,2000
62,gotta,1.168376814458593,ghibli,animation,2000
63,power,1.1659159241668415,ghibli,animation,2000
64,ship,1.1659021680298711,ghibli,animation,2000
65,road,1.1597247493486156,ghibli,animation,2000
66,morning,1.158810993429607,ghibli,animation,2000
67,beat,1.1211764015836243,ghibli,animation,2000
68,father,1.1172696088924856,ghibli,animation,2000
69,making,1.1137745446706824,ghibli,animation,2000
70,promised,1.1061642471922,ghibli,animation,2000
71,aren,1.1060869613707285,ghibli,animation,2000
72,shop,1.09657429083738,ghibli,animation,2000
73,calling,1.0897920617008534,ghibli,animation,2000
74,ya,1.0725872223583564,ghibli,animation,2000
75,wanna,1.0531994334608417,ghibli,animation,2000
76,ooh,1.0464490805487996,ghibli,animation,2000
77,open,1.0379510791768105,ghibli,animation,2000
78,wow,1.0321530026178174,ghibli,animation,2000
79,amazing,1.0252691434066017,ghibli,animation,2000
80,hmm,1.0167540342652914,ghibli,animation,2000
81,bear,1.0136057552252948,ghibli,animation,2000
82,god,1.0119233062002535,ghibli,animation,2000
83,face,0.9856348267971816,ghibli,animation,2000
84,kid,0.9802853371788416,ghibli,animation,2000
85,huh,0.9734138097948654,ghibli,animation,2000
86,um,0.961602535985408,ghibli,animation,2000
87,la,0.9485710725820828,ghibli,animation,2000
88,bird,0.9478795472952564,ghibli,animation,2000
89,earth,0.9470500344320472,ghibli,animation,2000
90,ah,0.9450074765565504,ghibli,animation,2000
91,school,0.931469125556272,ghibli,animation,2000
92,meet,0.9269258393834056,ghibli,animation,2000
93,ain,0.9193087412288548,ghibli,animation,2000
94,hasn,0.9157551279242786,ghibli,animation,2000
95,queen,0.9151574463669712,ghibli,animation,2000
96,secret,0.9027562320258482,ghibli,animation,2000
97,em,0.9026729516905044,ghibli,animation,2000
0,forest,3.9494366178266604,sony,animation,2000
1,awesome,3.3694919260402547,sony,animation,2000
2,mom,3.340233911652624,sony,animation,2000
3,fish,3.2057584960669576,sony,animation,2000
4,team,3.0865971588872734,sony,animation,2000
5,coffee,3.0323545940929213,sony,animation,2000
6,hole,2.9282318094441986,sony,animation,2000
7,tiny,2.8699690004727696,sony,animation,2000
8,harder,2.8369829093543317,sony,animation,2000
9,school,2.7230259085027204,sony,animation,2000
10,holy,2.709626422337529,sony,animation,2000
11,kiss,2.649071732537367,sony,animation,2000
12,song,2.6462877376847445,sony,animation,2000
13,lunch,2.6424981158562293,sony,animation,2000
14,build,2.6381225979269467,sony,animation,2000
15,guys,2.540243955646651,sony,animation,2000
16,bright,2.465491198187334,sony,animation,2000
17,folks,2.3062312203982085,sony,animation,2000
18,breakfast,2.3021006592611983,sony,animation,2000
19,eating,2.2989186151000602,sony,animation,2000
20,yep,2.161866233555469,sony,animation,2000
21,uh,2.1165549917525297,sony,animation,2000
22,land,2.1079432974988195,sony,animation,2000
23,dad,2.105935379370866,sony,animation,2000
24,fly,1.9787542248674597,sony,animation,2000
25,cool,1.9572779576395576,sony,animation,2000
26,cute,1.9407906757403652,sony,animation,2000
27,baby,1.871846916935077,sony,animation,2000
28,dinner,1.844417386261032,sony,animation,2000
29,guy,1.8361047750797197,sony,animation,2000
30,hasn,1.7764234878481189,sony,animation,2000
31,middle,1.7728636099790134,sony,animation,2000
32,dream,1.7706095436439202,sony,animation,2000
33,saved,1.7558678596410926,sony,animation,2000
34,scared,1.7098404969054342,sony,animation,2000
35,fight,1.6996416255652105,sony,animation,2000
36,hungry,1.6925024334582326,sony,animation,2000
37,tight,1.663640505010519,sony,animation,2000
38,hi,1.6620841991237336,sony,animation,2000
39,shot,1.6540422693657963,sony,animation,2000
40,wonderful,1.6443823533619062,sony,animation,2000
41,piece,1.600219872557022,sony,animation,2000
42,lead,1.5991767159161034,sony,animation,2000
43,whoa,1.5474747478854702,sony,animation,2000
44,unless,1.4916201376999103,sony,animation,2000
45,taken,1.479834458156268,sony,animation,2000
46,mess,1.4611569812260201,sony,animation,2000
47,half,1.4408074345607105,sony,animation,2000
48,captain,1.417167371124555,sony,animation,2000
49,plan,1.4074789125269531,sony,animation,2000
50,mr,1.4056900220090198,sony,animation,2000
51,alive,1.349735841002888,sony,animation,2000
52,feet,1.338595804025038,sony,animation,2000
53,hot,1.3155500798600823,sony,animation,2000
54,monkey,1.3020144873096744,sony,animation,2000
55,small,1.3005400122191308,sony,animation,2000
56,proud,1.2989370973835026,sony,animation,2000
57,light,1.283450219544077,sony,animation,2000
58,dog,1.2621820377256985,sony,animation,2000
59,running,1.2590586606178742,sony,animation,2000
60,magic,1.2286749695961667,sony,animation,2000
61,king,1.220644696079677,sony,animation,2000
62,eye,1.187142140586811,sony,animation,2000
63,special,1.177788678232706,sony,animation,2000
64,crazy,1.1619184091987895,sony,animation,2000
65,dead,1.153129130481382,sony,animation,2000
66,save,1.1505737580672153,sony,animation,2000
67,girl,1.1501392966203836,sony,animation,2000
68,gotta,1.1417361255946548,sony,animation,2000
69,shouldn,1.1397776254552745,sony,animation,2000
70,tea,1.1313434112994307,sony,animation,2000
71,anybody,1.1073774664012503,sony,animation,2000
72,perfect,1.0719280169004248,sony,animation,2000
73,north,1.0651132683881024,sony,animation,2000
74,fun,1.0603187616575012,sony,animation,2000
75,fault,1.057308997776658,sony,animation,2000
76,darling,1.0565959585565854,sony,animation,2000
77,walk,1.0541280407544658,sony,animation,2000
78,everybody,1.0532879248700855,sony,animation,2000
79,happens,1.053198242415443,sony,animation,2000
80,different,1.052754733457947,sony,animation,2000
81,car,1.0525586470618506,sony,animation,2000
82,wanna,1.0489857878553526,sony,animation,2000
83,ya,1.0459465334944178,sony,animation,2000
84,bet,1.035995598082807,sony,animation,2000
85,ooh,1.019808391684861,sony,animation,2000
86,working,1.0193375738862298,sony,animation,2000
87,job,1.0021992145921677,sony,animation,2000
88,stuff,0.9987765276316364,sony,animation,2000
89,hmm,0.9901133454013528,sony,animation,2000
90,ship,0.9895888481782684,sony,animation,2000
91,god,0.985282617336315,sony,animation,2000
92,la,0.9764709431694998,sony,animation,2000
93,sir,0.97580735834877,sony,animation,2000
94,kid,0.9702270640910172,sony,animation,2000
95,safe,0.9669927787779826,sony,animation,2000
96,bear,0.9659368891684914,sony,animation,2000
97,father,0.952996048356522,sony,animation,2000
0,flying,4.879610765889998,universal,animation,2000
1,stars,4.822572918575989,universal,animation,2000
2,dad,4.664607204047972,universal,animation,2000
3,scary,3.868480212153096,universal,animation,2000
4,following,3.836942694797916,universal,animation,2000
5,tree,3.664037337764829,universal,animation,2000
6,strange,3.5833004229994856,universal,animation,2000
7,gotta,3.5399945871105403,universal,animation,2000
8,guys,3.315797923011627,universal,animation,2000
9,hole,3.0111732086659084,universal,animation,2000
10,falling,2.796507438939016,universal,animation,2000
11,walk,2.7653950240321734,universal,animation,2000
12,truly,2.6873502293346383,universal,animation,2000
13,trees,2.6861786836567383,universal,animation,2000
14,sleep,2.5828181348392287,universal,animation,2000
15,sky,2.4469269541608885,universal,animation,2000
16,wings,2.3729603859318242,universal,animation,2000
17,mom,2.3218936217998527,universal,animation,2000
18,mmm,2.289410282189618,universal,animation,2000
19,land,2.263385085438546,universal,animation,2000
20,uh,2.214880112107912,universal,animation,2000
21,wow,2.1965082022386344,universal,animation,2000
22,tall,2.171952853220513,universal,animation,2000
23,lots,2.005108654808894,universal,animation,2000
24,uhhuh,1.943263803264636,universal,animation,2000
25,careful,1.9354066215162609,universal,animation,2000
26,bright,1.933409204290145,universal,animation,2000
27,rock,1.918866322426952,universal,animation,2000
28,bye,1.8230738516039533,universal,animation,2000
29,swim,1.804257425225876,universal,animation,2000
30,rest,1.7059492165010066,universal,animation,2000
31,mama,1.655692599666165,universal,animation,2000
32,dumb,1.6525554989028766,universal,animation,2000
33,whoa,1.6457998682408517,universal,animation,2000
34,mad,1.5887909531520927,universal,animation,2000
35,fly,1.5444219068237828,universal,animation,2000
36,captain,1.5154924914799364,universal,animation,2000
37,mr,1.5040151423644013,universal,animation,2000
38,sad,1.4750124982592472,universal,animation,2000
39,tail,1.3906451257553916,universal,animation,2000
40,daddy,1.3821741594852957,universal,animation,2000
41,fall,1.3777197121169469,universal,animation,2000
42,beautiful,1.3775211418538926,universal,animation,2000
43,eyes,1.352138467535814,universal,animation,2000
44,king,1.3189698164350585,universal,animation,2000
45,breath,1.312424388125706,universal,animation,2000
46,children,1.2886103726325506,universal,animation,2000
47,trouble,1.2334337471352281,universal,animation,2000
48,papa,1.221072069153587,universal,animation,2000
49,fair,1.2076654110063572,universal,animation,2000
50,gotten,1.1846349430841974,universal,animation,2000
51,ate,1.1833086203148298,universal,animation,2000
52,hmm,1.167486862628868,universal,animation,2000
53,hi,1.1516111141150678,universal,animation,2000
54,car,1.1508837674172319,universal,animation,2000
55,ya,1.1442716538497992,universal,animation,2000
56,water,1.1417967594512333,universal,animation,2000
57,sharp,1.1335636852136195,universal,animation,2000
58,wanna,1.1334926712491291,universal,animation,2000
59,ooh,1.1181335120402425,universal,animation,2000
60,dog,1.1152361720759194,universal,animation,2000
61,ship,1.08791396853365,universal,animation,2000
62,folks,1.0865682996628492,universal,animation,2000
63,god,1.0836077376916964,universal,animation,2000
64,sir,1.0741324787041515,universal,animation,2000
65,ow,1.069884303578556,universal,animation,2000
66,kid,1.051969768670285,universal,animation,2000
67,father,1.0513211687119033,universal,animation,2000
68,la,1.0202555040735255,universal,animation,2000
69,ain,0.990993172720298,universal,animation,2000
70,queen,0.9868418778584144,universal,animation,2000
71,em,0.9743573831819474,universal,animation,2000
72,ah,0.9704946801704244,universal,animation,2000
73,gee,0.9672112900770088,universal,animation,2000
74,um,0.9608791414323128,universal,animation,2000
75,stories,0.9449557526747768,universal,animation,2000
76,ways,0.9388174379666776,universal,animation,2000
77,aah,0.9365174129382536,universal,animation,2000
78,guy,0.9306304343348648,universal,animation,2000
79,far,0.9209645580326116,universal,animation,2000
80,ha,0.9200475515332284,universal,animation,2000
81,friends,0.9180458639327994,universal,animation,2000
82,kids,0.9143585118346104,universal,animation,2000
83,saved,0.8872136688106383,universal,animation,2000
84,uncle,0.8865288219276712,universal,animation,2000
85,fast,0.8862220028089719,universal,animation,2000
86,filled,0.8543929601989566,universal,animation,2000
87,fell,0.8329378027482262,universal,animation,2000
88,baby,0.824002022342999,universal,animation,2000
89,dr,0.81745400594816,universal,animation,2000
90,lies,0.8122616546094323,universal,animation,2000
91,honey,0.8101946479997103,universal,animation,2000
92,school,0.8072534217642181,universal,animation,2000
93,asleep,0.8044826724891989,universal,animation,2000
94,mrs,0.7903506973265638,universal,animation,2000
95,grown,0.7747017111517243,universal,animation,2000
96,money,0.7571927939356611,universal,animation,2000
0,shall,4.583931707482097,aardman,animation,2010
1,captain,4.313740098764332,aardman,animation,2010
2,brilliant,3.981890858809837,aardman,animation,2010
3,asleep,3.894686198264089,aardman,animation,2010
4,sake,3.625789759873368,aardman,animation,2010
5,walk,3.4418633515852464,aardman,animation,2010
6,okay,3.2944311099403354,aardman,animation,2010
7,tiny,3.0757519190649054,aardman,animation,2010
8,bird,3.0583152639733218,aardman,animation,2010
9,bear,2.9829839472187474,aardman,animation,2010
10,thousand,2.935238372820331,aardman,animation,2010
11,fun,2.7237473534422274,aardman,animation,2010
12,rock,2.6905356122485897,aardman,animation,2010
13,attack,2.5819334481790728,aardman,animation,2010
14,awful,2.448906426897176,aardman,animation,2010
15,city,2.398130708829844,aardman,animation,2010
16,making,2.324826989314072,aardman,animation,2010
17,queen,2.307196224805983,aardman,animation,2010
18,miss,2.1808272411135348,aardman,animation,2010
19,uh,2.1729965364267025,aardman,animation,2010
20,stand,2.138453251727062,aardman,animation,2010
21,happen,2.119755313797464,aardman,animation,2010
22,definitely,2.080628189324557,aardman,animation,2010
23,dad,2.078639898218527,aardman,animation,2010
24,ma,2.0603368874636057,aardman,animation,2010
25,silly,2.038017508462029,aardman,animation,2010
26,ooh,1.9725824156074112,aardman,animation,2010
27,round,1.9315441848107642,aardman,animation,2010
28,foot,1.9205031378373403,aardman,animation,2010
29,heads,1.9120283709447912,aardman,animation,2010
30,eh,1.9015599452685787,aardman,animation,2010
31,idiot,1.893408284670761,aardman,animation,2010
32,days,1.805757150864076,aardman,animation,2010
33,age,1.7004777661299268,aardman,animation,2010
34,mom,1.652969040346704,aardman,animation,2010
35,couldn,1.6370614195686723,aardman,animation,2010
36,blue,1.6326581923271273,aardman,animation,2010
37,guys,1.627240363244065,aardman,animation,2010
38,hard,1.614507986339785,aardman,animation,2010
39,whoa,1.6039162925596429,aardman,animation,2010
40,king,1.5628084622392824,aardman,animation,2010
41,win,1.5358298973737219,aardman,animation,2010
42,faster,1.5244907969119357,aardman,animation,2010
43,hasn,1.4991434788928182,aardman,animation,2010
44,mr,1.4621315666831924,aardman,animation,2010
45,end,1.4524373946154172,aardman,animation,2010
46,ho,1.4448800085187568,aardman,animation,2010
47,beat,1.426162927353026,aardman,animation,2010
48,snow,1.4202270116162061,aardman,animation,2010
49,hour,1.3834484658704982,aardman,animation,2010
50,hell,1.368374918088397,aardman,animation,2010
51,boat,1.368323569306682,aardman,animation,2010
52,pretty,1.3616386531191178,aardman,animation,2010
53,men,1.3491374093023487,aardman,animation,2010
54,yo,1.311387760329643,aardman,animation,2010
55,goodness,1.2631451229972193,aardman,animation,2010
56,lie,1.2589334334190367,aardman,animation,2010
57,death,1.237195368827855,aardman,animation,2010
58,wake,1.2322747873424469,aardman,animation,2010
59,town,1.2268150388130359,aardman,animation,2010
60,earth,1.2061234073387808,aardman,animation,2010
61,gotta,1.1981776702688274,aardman,animation,2010
62,order,1.1565768820515978,aardman,animation,2010
63,magic,1.1403991637801079,aardman,animation,2010
64,grab,1.1123587322640576,aardman,animation,2010
65,car,1.1090001917360233,aardman,animation,2010
66,ya,1.1023880781685904,aardman,animation,2010
67,wanna,1.0830002892710755,aardman,animation,2010
68,fool,1.0768840042250387,aardman,animation,2010
69,dog,1.0733525963947106,aardman,animation,2010
70,wow,1.0529843378539585,aardman,animation,2010
71,hmm,1.0465548900755255,aardman,animation,2010
72,ship,1.0460303928524408,aardman,animation,2010
73,god,1.0417241620104876,aardman,animation,2010
74,sir,1.0322489030229427,aardman,animation,2010
75,price,1.015687626557703,aardman,animation,2010
76,arm,1.0128535576073705,aardman,animation,2010
77,kid,1.010086192989076,aardman,animation,2010
78,father,1.0094375930306945,aardman,animation,2010
79,huh,1.0032146656050995,aardman,animation,2010
80,board,0.9980773357784652,aardman,animation,2010
81,la,0.9800849707338912,aardman,animation,2010
82,surprise,0.9699051128559282,aardman,animation,2010
83,ain,0.949109597039089,aardman,animation,2010
84,em,0.9324738075007386,aardman,animation,2010
85,ah,0.9286111044892156,aardman,animation,2010
86,ha,0.9239245772814654,aardman,animation,2010
87,um,0.9189955657511041,aardman,animation,2010
88,ones,0.9166884795616586,aardman,animation,2010
89,fish,0.9096875781616848,aardman,animation,2010
90,higher,0.8979498034667469,aardman,animation,2010
91,aah,0.8946338372570448,aardman,animation,2010
92,terrible,0.8934010021205148,aardman,animation,2010
93,guy,0.888746858653656,aardman,animation,2010
94,kids,0.8724749361534014,aardman,animation,2010
95,mad,0.8532108730363771,aardman,animation,2010
96,weather,0.8489032029431771,aardman,animation,2010
97,drop,0.8455834902424826,aardman,animation,2010
98,uncle,0.8446452462464624,aardman,animation,2010
0,buddy,5.603559351859792,blue,animation,2010
1,bird,4.353530422500539,blue,animation,2010
2,fly,4.043159704658866,blue,animation,2010
3,kid,3.8734343531997855,blue,animation,2010
4,guys,3.8691703680155727,blue,animation,2010
5,feels,3.4278374505482025,blue,animation,2010
6,mommy,3.0950817934144608,blue,animation,2010
7,hi,2.8978856333612835,blue,animation,2010
8,perfect,2.632889853521501,blue,animation,2010
9,crazy,2.586609237642164,blue,animation,2010
10,actually,2.505121063549797,blue,animation,2010
11,save,2.5031880342722483,blue,animation,2010
12,dance,2.4413119227941804,blue,animation,2010
13,kids,2.401449234379533,blue,animation,2010
14,moon,2.321366387235091,blue,animation,2010
15,flying,2.250549993334707,blue,animation,2010
16,uh,2.22329763600945,blue,animation,2010
17,dad,2.214120558408644,blue,animation,2010
18,kidding,2.2008206097083347,blue,animation,2010
19,fun,2.194333678784725,blue,animation,2010
20,awesome,2.188423632694872,blue,animation,2010
21,nature,2.0608667120330564,blue,animation,2010
22,final,2.0481484516350594,blue,animation,2010
23,weird,2.022915544984193,blue,animation,2010
24,sir,1.9999516859244568,blue,animation,2010
25,girl,1.9959922151584368,blue,animation,2010
26,inside,1.9822337925887663,blue,animation,2010
27,mom,1.9365924014448013,blue,animation,2010
28,hurt,1.9216555639710928,blue,animation,2010
29,wow,1.864321858243636,blue,animation,2010
30,forgot,1.8507199909280123,blue,animation,2010
31,destroy,1.8449989062084344,blue,animation,2010
32,low,1.7753649291952407,blue,animation,2010
33,miss,1.7721116201066556,blue,animation,2010
34,baby,1.7331921433413089,blue,animation,2010
35,totally,1.7140626622345472,blue,animation,2010
36,butt,1.7070262515676944,blue,animation,2010
37,whoa,1.6430892380952755,blue,animation,2010
38,happen,1.6346219545858658,blue,animation,2010
39,guy,1.6079179833389463,blue,animation,2010
40,mr,1.6033543197568445,blue,animation,2010
41,dog,1.5953670425878457,blue,animation,2010
42,excuse,1.589282504528562,blue,animation,2010
43,talking,1.5486153540796201,blue,animation,2010
44,die,1.5428489141861106,blue,animation,2010
45,lady,1.5388501347927617,blue,animation,2010
46,push,1.5181902167350254,blue,animation,2010
47,cares,1.491137840284008,blue,animation,2010
48,open,1.4465373592843749,blue,animation,2010
49,happy,1.4390238075275956,blue,animation,2010
50,arms,1.4371981953755508,blue,animation,2010
