,Title,Year,Decade,House,Category,Flesch_Kincaid_score,flesch_score,dale_chall_score,spache_score,ari_score,coleman_liau_score,smog_score,linsear_write_score,Flesch_Kincaid_gl,flesch_gl,dale_chall_gl,spache_gl,ari_gl,coleman_liau_gl,smog_gl,linsear_write_gl,num_words,num_terms,rttr,cttr,mltd,Movie_len,Avg_WordLen_Movie,Avg_PhrLen_Movie,Avg_WordLen_Phrase,Num_Adjectives,Num_Adverbs,Short_Phrases%
60,Rise of the Guardians,2012,2010,Dreamworks,Animation,0.21285734436962028,0.7292194536845278,0.05384488175167135,0.06779278420487556,0.3798464951988868,0.7148901755920456,0.24330294570346975,0.1241411877137442,1,5,8,4,0,0,5,1,0.35890302066772656,0.41439522998296413,0.5555831420287276,0.5555831420287278,0.5589380323664151,0.29473684210526313,0.10647181628392477,0.339323467230444,0.16888888888888898,0.3256743256743257,0.33735795454545453,0.07881162692878176
61,The Croods,2013,2010,Dreamworks,Animation,0.18007917950957486,0.7835583669024735,0.02205438139802951,0.0,0.35012239407189505,0.6883499286355942,0.2264940263509314,0.11705081510056373,0,9,8,3,0,-1,5,1,0.2959345900522371,0.3530664395229983,0.5145917508067049,0.5145917508067053,0.5174887588190148,0.2482456140350877,0.07515657620041749,0.3234672304439746,0.15555555555555545,0.22377622377622378,0.31107954545454547,0.06936326085262254
62,Penguins Of Madagascar,2014,2010,Dreamworks,Animation,0.3601241122908648,0.4639138399648166,0.1838713741878701,0.2074187540615542,0.4959378051139219,0.8054000238909313,0.39576891737537534,0.14486931805814227,2,6,12,5,0,3,7,2,0.3765046559164206,0.6460817717206133,0.9013955335373518,0.9013955335373521,0.7521288612823277,0.3089912280701754,0.18371607515657618,0.34038054968287523,0.2474074074074074,0.4205794205794206,0.33309659090909094,0.1093215582875356
63,Trolls,2016,2010,Dreamworks,Animation,0.3044816062344742,0.6120348705619332,0.08219706863404097,0.0929569604384386,0.4642234195136155,0.7976720763157936,0.32325556728645066,0.1787268476176588,2,5,8,4,0,2,6,2,0.4332273449920509,0.45485519591141405,0.5550251179724542,0.5550251179724544,0.3981210254051247,0.33881578947368424,0.12943632567849683,0.3731501057082452,0.16888888888888898,0.44255744255744256,0.4630681818181818,0.09677200135915733
64,Turbo,2013,2010,Dreamworks,Animation,0.2797136142540663,0.6355737609851793,0.07761039471480102,0.10774093549241824,0.4311950565770713,0.7676460059016394,0.30969467013154794,0.1570998978663077,1,5,8,4,0,1,6,2,0.39302748126277537,0.5242759795570698,0.694144173762445,0.694144173762445,0.4652430533738842,0.2986842105263158,0.12734864300626303,0.36469344608879484,0.17925925925925923,0.36663336663336665,0.37997159090909094,0.07394289212471031
65,Home,2015,2010,Dreamworks,Animation,0.2974217408461647,0.5852107903590761,0.12603654739387615,0.05143334556575363,0.4057419695892909,0.741543676209785,0.3532968403882221,0.14510420057729898,1,5,10,4,0,1,6,2,0.3364751305927776,0.4718909710391823,0.6718041079776831,0.6718041079776833,0.5371494147881924,0.2692982456140351,0.12943632567849683,0.36152219873150104,0.16888888888888898,0.3046953046953047,0.37215909090909094,0.0514488041043428
66,Megamind 3D,2010,2010,Dreamworks,Animation,0.31921633389180154,0.5718874844335575,0.1008351433459117,0.1276112556218585,0.4530246584201697,0.7866262685975263,0.3645080517716497,0.17091049805775968,2,5,10,4,0,2,6,2,0.4935839200545083,0.6362862010221465,0.7613984579174901,0.7613984579174904,0.6187998103183466,0.3510964912280702,0.13152400835073064,0.40591966173361516,0.1777777777777778,0.5034965034965035,0.4701704545454546,0.04678362573099415
67,Madagascar 2 Escape 2 Africa,2008,2010,Dreamworks,Animation,0.2671042065462752,0.6441678151855155,0.09295103543139872,0.10280191517843608,0.4209842920384085,0.7541040825851497,0.32547839665027234,0.14498439709969527,1,5,10,4,0,1,6,2,0.4683738360208948,0.6043441226575811,0.7395241877158216,0.7395241877158221,0.4294953069284091,0.3734649122807018,0.1148225469728601,0.3456659619450317,0.17629629629629628,0.43756243756243757,0.38423295454545453,0.10715392310484335
68,How to Train Your Dragon,2010,2010,Dreamworks,Animation,0.2414784466884984,0.6832826002230461,0.08111671609464055,0.06315886793360226,0.4257580841425113,0.7531846762250852,0.2644073550026709,0.13224273851942994,1,5,8,4,0,1,6,2,0.33250056779468545,0.46720613287904605,0.6686250012195885,0.6686250012195887,0.6240314394185141,0.2625,0.1189979123173277,0.35306553911205074,0.18666666666666665,0.28771228771228774,0.32670454545454547,0.06586006586006586
69,Madagascar 3 Europe's Most Wanted,2012,2010,Dreamworks,Animation,0.30327984479722314,0.5705236983614359,0.10873413392558627,0.1013831401566897,0.4230359802681293,0.7522741798231986,0.3472100889078681,0.14105209030243165,2,5,10,4,0,1,6,2,0.40773336361571655,0.581771720613288,0.7659894766080516,0.765989476608052,0.5170318603372291,0.32280701754385965,0.12943632567849683,0.3509513742071881,0.18814814814814818,0.36363636363636365,0.3984375,0.06150031502144177
70,Antz,1998,1990,Dreamworks,Animation,0.3171036290893453,0.564775847842772,0.1118665202050112,0.12151270691842295,0.4287552993351269,0.7653651197683818,0.38678264780756255,0.16308806242097726,2,5,10,4,0,1,6,2,0.4413468089938678,0.548977853492334,0.6849209942714579,0.6849209942714582,0.5434056805486376,0.33706140350877195,0.13569937369519824,0.3668076109936575,0.18814814814814818,0.3986013986013986,0.42826704545454547,0.17018370552482415
71,The Prince of Egypt,1998,1990,Dreamworks,Animation,0.3593140317519391,0.5801976708910708,0.07452202019000731,0.10766726988653608,0.5089253958272668,0.8312725624767605,0.3962910021427432,0.24952812173112784,2,5,8,4,0,3,7,3,0.26584147172382466,0.4041737649063033,0.6423653156036887,0.6423653156036889,0.4645039318788896,0.18837719298245614,0.13987473903966596,0.41649048625792806,0.17333333333333334,0.1998001998001998,0.2215909090909091,0.04168130195527456
72,My Neighbor Totoro,1988,1980,StudioGhibli,Animation,0.8213137203038958,0.27965402765225433,0.12670000826004768,0.4932456792256222,0.8939505203503939,0.8968915476006388,0.7414644252138887,0.8764260082951989,8,7,10,6,8,5,9,12,0.16125369066545536,0.2491482112436116,0.4848889959766728,0.484888995976673,0.5854358373024701,0.13201754385964912,0.11273486430062629,0.30549682875264267,0.16888888888888898,0.16183816183816183,0.18821022727272727,0.057161207450224794
73,Grave of the Fireflies,1988,1980,StudioGhibli,Animation,0.2888864218861429,0.6066912152050672,0.08624030878094002,0.12901879050908305,0.4400544293711441,0.7695301565461682,0.34263846834549005,0.14923896548806434,1,5,8,4,0,2,6,2,0.2017942312059959,0.3390119250425895,0.6125768606958226,0.6125768606958228,0.6535369853178548,0.15109649122807017,0.1148225469728601,0.36892177589852004,0.18074074074074076,0.17182817182817184,0.24431818181818182,0.050777349878761945
74,Kikis Delivery Service,1989,1980,StudioGhibli,Animation,0.2915277449769054,0.6061918634255954,0.03677753132406758,0.047405951137639464,0.4225012850747681,0.7584687301672612,0.33119796988042816,0.1522020807037737,1,5,8,4,0,1,6,2,0.3721326368385192,0.4612436115843271,0.6172367073878244,0.6172367073878249,0.7748654895716526,0.26096491228070173,0.11273486430062629,0.40380549682875255,0.14814814814814814,0.3916083916083916,0.41761363636363635,0.026488095238095238
75,Castle In The Sky,1986,1980,StudioGhibli,Animation,0.2710584656543488,0.6219349947435635,0.10580265421537582,0.1203571777649114,0.4171978512794415,0.7429141633423063,0.3038404815678236,0.12953150809568842,1,5,10,4,0,1,6,2,0.5195889166477402,0.59412265758092,0.6830951748825839,0.6830951748825844,0.7145391152356259,0.4388157894736842,0.12317327766179531,0.3097251585623678,0.2088888888888889,0.44755244755244755,0.4715909090909091,0.08377551562630473
76,The Cat Returns,2002,2000,StudioGhibli,Animation,0.2660017877244251,0.6274689829835478,0.07849586059423652,0.1024911210169469,0.4120706753015658,0.7365052058565066,0.3170642424553175,0.1271581057892346,1,5,8,4,0,1,6,2,0.2306949806949807,0.35988074957410565,0.6086105599659486,0.6086105599659488,0.7682549237578642,0.19035087719298247,0.1148225469728601,0.3255813953488371,0.1837037037037037,0.24275724275724275,0.2571022727272727,0.017695595983696192
77,Spirited Away,2001,2000,StudioGhibli,Animation,0.2354412133342084,0.6949987410907492,0.06087815546047126,0.09337971239610864,0.41067410093628826,0.7423568766781843,0.2711031735387498,0.13322109822926875,1,5,8,4,0,1,6,2,0.3300590506472859,0.42206132879046,0.5964480500874653,0.5964480500874654,0.6425785365021185,0.2655701754385965,0.09603340292275575,0.3361522198731501,0.1777777777777778,0.3046953046953047,0.3678977272727273,0.0347473860156412
78,Ponyo,2008,2000,StudioGhibli,Animation,0.22542913055472066,0.6986033345493374,0.0939721342259504,0.09120708796069732,0.38329706749725995,0.7122060134568808,0.21319383114825308,0.11545816990278368,1,5,10,4,0,0,5,1,0.2859981830570066,0.35860306643952294,0.535006604686925,0.5350066046869253,0.5368783381333151,0.2407894736842105,0.10229645093945716,0.3192389006342494,0.1703703703703704,0.2937062937062937,0.3132102272727273,0.21404521404521407
79,Howls Moving Castle,2004,2000,StudioGhibli,Animation,0.2838183801003553,0.6143280440066294,0.054967277668373386,0.10664567009155046,0.4536222844548087,0.7787226349408892,0.3244589157262763,0.1459715361296755,1,5,8,4,0,2,6,2,0.3447081535316829,0.4731686541737649,0.6646446675990226,0.664644667599023,0.7438667024572012,0.2532894736842105,0.12317327766179531,0.36892177589852004,0.19851851851851843,0.36563436563436563,0.36860795454545453,0.004538790080958755
80,Tales From Earthsea,2006,2000,StudioGhibli,Animation,0.2650901673912145,0.6396093245841832,0.0639115494125998,0.09304238220111673,0.4380683867263134,0.7623463645927502,0.29581918221129744,0.13487256699799618,1,5,8,4,0,1,6,2,0.3051328639563934,0.4169505962521295,0.6154182119673693,0.6154182119673695,0.6514161535294842,0.2337719298245614,0.13361169102296455,0.3604651162790697,0.19259259259259254,0.23676323676323677,0.30894886363636365,0.06843521722414456
81,The Wind Rises,2013,2010,StudioGhibli,Animation,0.3500456762510589,0.4778073892065575,0.07968480940460597,0.09015968012651908,0.4870498065953174,0.7959921456350687,0.4038040990567727,0.14133101199993972,2,6,8,4,0,2,7,2,0.3365319100613218,0.5289608177172062,0.7656768880934385,0.7656768880934386,0.8692035128079347,0.26535087719298245,0.16910229645093933,0.34143763213530653,0.22074074074074068,0.38961038961038963,0.3146306818181818,0.017387057387057387
82,The Tale of The Princess Kaguya,2013,2010,StudioGhibli,Animation,0.38673064796827616,0.4809914976506602,0.06292189372808032,0.08373279656023946,0.5200819925873719,0.8413244913956522,0.4482551488913907,0.21123088411915186,3,6,8,4,2,4,7,3,0.5095957301839655,0.6132879045996593,0.7166588420272252,0.7166588420272253,0.5239012382541997,0.35219298245614034,0.16910229645093933,0.42811839323467227,0.18222222222222229,0.5614385614385614,0.4794034090909091,0.3698337825696316
83,From Up on Poppy Hill,2011,2010,StudioGhibli,Animation,0.5157472781354693,0.3788736054603212,0.10844832890622423,0.2327749174399477,0.6237095402945465,0.8967687410449849,0.6211824455649599,0.35974913689373594,4,6,10,5,3,5,8,5,0.2530660913013854,0.4484667802385009,0.7439981621580346,0.7439981621580345,0.8930098258158649,0.1600877192982456,0.16492693110647183,0.42283298097251576,0.2222222222222222,0.23076923076923078,0.24786931818181818,0.04823848238482385
84,When Marnie Was There,2014,2010,StudioGhibli,Animation,0.2857300979647873,0.6144190647566208,0.09686783960234502,0.09678840370229536,0.4165061499948625,0.7529917429828927,0.314685949384249,0.14842862550386332,1,5,10,4,0,1,6,2,0.29644560526913466,0.4067291311754685,0.6078815129872093,0.6078815129872097,0.7439905497009699,0.22280701754385965,0.11273486430062629,0.3668076109936575,0.18666666666666665,0.3156843156843157,0.3380681818181818,0.015327650047360718
85,Porco Rosso,1992,1990,StudioGhibli,Animation,0.2724025265842289,0.6269234484494328,0.060934287293801015,0.10745547051278692,0.4361046895183419,0.7614013563160263,0.297753378553022,0.13584082345765336,1,5,8,4,0,1,6,2,0.30490574608221666,0.4893526405451448,0.7405869598236322,0.7405869598236321,0.869452289484095,0.22719298245614036,0.12108559498956162,0.3720930232558139,0.16592592592592592,0.2857142857142857,0.28267045454545453,0.025092334150948713
86,Only Yesterday,1991,1990,StudioGhibli,Animation,0.3187014776590351,0.577211918594744,0.08246753446089461,0.10326418665320668,0.4676252483581241,0.7984676341851658,0.3734757582607521,0.17577769002552895,2,5,8,4,0,2,6,2,0.4051215080626845,0.5890119250425895,0.7796779136251009,0.7796779136251011,0.7652349400163534,0.28728070175438597,0.13569937369519824,0.40803382663847776,0.17481481481481487,0.42657342657342656,0.46732954545454547,0.048435374149659864
87,My Neighbors the Yamadas,1999,1990,StudioGhibli,Animation,0.3280237699251161,0.5457496737322591,0.10277724990310956,0.15592919712638065,0.4673443477555869,0.7942406969916678,0.4107574841060667,0.16674434069336938,2,5,10,4,0,2,7,2,0.2991142402907109,0.5029812606473595,0.7723037780106012,0.7723037780106017,0.6912335833531601,0.225,0.13778705636743216,0.36892177589852004,0.20444444444444443,0.2937062937062937,0.28764204545454547,0.04050748136769642
88,Whisper of the Heart,1995,1990,StudioGhibli,Animation,0.2514133102750069,0.6664021865596226,0.06263912492559642,0.06100572533177395,0.40446404125539664,0.7383681708081591,0.3150857190346441,0.1377904724494986,1,5,8,4,0,1,6,2,0.3434590052237111,0.4331345826235094,0.600770531025008,0.6007705310250082,0.6519194947164686,0.26995614035087717,0.10020876826722336,0.34778012684989423,0.17629629629629628,0.3016983016983017,0.36434659090909094,0.03422130901313339
89,Pom Poko,1994,1990,StudioGhibli,Animation,0.5430083833077928,0.2590620606562879,0.12565996780074995,0.1693702469712809,0.6489425591139929,0.9316236029811708,0.6354313683426394,0.2988880019362472,4,7,10,4,4,6,8,4,0.5818759936406995,0.8760647359454855,0.9958173261307168,0.9958173261307168,0.8409574829605139,0.27214912280701753,0.2296450939457202,0.6723044397463002,0.19851851851851843,0.5274725274725275,0.45028409090909094,0.025473149440091585
90,Princess Mononoke,1997,1990,StudioGhibli,Animation,0.29800843006387745,0.6187580142853428,0.016959387202477028,0.06206419866613878,0.4626837631759834,0.7955171879482995,0.34483882284942946,0.17587112312133954,1,5,8,4,0,2,6,2,0.5029525323642972,0.5319420783645656,0.6117087723323771,0.6117087723323771,0.7831288214874971,0.312280701754386,0.12108559498956162,0.459830866807611,0.16740740740740734,0.3786213786213786,0.4943181818181818,0.03732360403430417
91,The Ocean Waves,1993,1990,StudioGhibli,Animation,0.3472809158048895,0.5255237369660866,0.1759845808604371,0.17443244086730106,0.4743577490935392,0.8037382041528429,0.4262985216406878,0.18258865800157448,2,5,12,4,0,3,7,2,0.2857142857142857,0.4390971039182283,0.6785287895500821,0.6785287895500822,0.8453770583662773,0.20986842105263157,0.13778705636743216,0.39852008456659616,0.15703703703703709,0.2727272727272727,0.2840909090909091,0.11333970073225087
92,The SpongeBob Movie Sponge Out of Water,2015,2010,Paramount,Animation,0.3385923472717676,0.5288366314893538,0.1271365628428338,0.1479215922340743,0.4757539538259137,0.8013285793801104,0.38070790886302097,0.1660640187186474,2,5,10,4,0,2,6,2,0.39745627980922105,0.5323679727427598,0.7020012576055041,0.7020012576055044,0.6912565104925374,0.2885964912280702,0.1524008350730689,0.39217758985200846,0.2148148148148148,0.34865134865134867,0.3465909090909091,0.06430490641016957
93,Monster Trucks,2016,2010,Paramount,Animation,0.2441778718426224,0.6929360413960786,0.05419706111519629,0.06576110882659593,0.42021868454125183,0.7563176752244725,0.3214397526132684,0.15029009235335095,1,5,8,4,0,1,6,2,0.32097433568021805,0.4425042589437821,0.6406335205771156,0.6406335205771159,0.6483721669948068,0.23311403508771927,0.11064718162839238,0.3816067653276955,0.16296296296296298,0.2217782217782218,0.3359375,0.06371233084155895
94,Sherlock Gnomes,2018,2010,Paramount,Animation,0.3079006701790298,0.5920361199239759,0.13749820741257854,0.14506203936943618,0.4485133429115463,0.7830736991522076,0.3533289277266433,0.16905273322603234,2,5,10,4,0,2,6,2,0.4589484442425618,0.6081771720613288,0.7535775451363149,0.7535775451363151,0.6078075501100932,0.34232456140350875,0.14613778705636749,0.3699788583509513,0.1955555555555556,0.4245754245754246,0.4247159090909091,0.08214357820657034
95,Wonder Park,2019,2010,Paramount,Animation,0.30763651635286665,0.579671557497194,0.07488736538994299,0.07566437113049773,0.4607939942462047,0.7880132662705124,0.3666020561248201,0.15862226753667658,2,5,8,4,0,2,6,2,0.3954689984101749,0.5200170357751278,0.6851968917953616,0.6851968917953617,0.5634748016450103,0.2918859649122807,0.14613778705636749,0.3879492600422833,0.19407407407407407,0.35664335664335667,0.3622159090909091,0.03976631703584554
96,The Fox And The Hound,1981,1980,Disney,Animation,0.25118200954686576,0.7333161472402465,0.3177882959850826,0.2162848311763572,0.2762688740632128,0.6616355599449699,0.27470202919555153,0.19504695119110665,1,5,13,5,0,-2,6,2,0.20593913240972064,0.36115843270868825,0.6515160946743188,0.6515160946743193,0.6675454478447564,0.18530701754385964,0.1565762004175365,0.31501057082452427,0.17925925925925923,0.2917082917082917,0.21875,0.06647992530345471
97,The Little Mermaid,1989,1980,Disney,Animation,0.3438682785524872,0.6321887737712384,0.3333138988534047,0.40736556448721306,0.3729072825833376,0.7275326586916353,0.39085670088686,0.27021717303081777,2,5,13,6,0,0,7,4,0.3732682262094027,0.510221465076661,0.6928641439782081,0.6928641439782082,0.33910170019604713,0.2853070175438597,0.1148225469728601,0.3657505285412262,0.14222222222222214,0.4745254745254745,0.34232954545454547,0.26405577807446967
